staffpin,confirmation_date
00123614,2010-11-01
00123624,2011-01-01
00123630,2011-03-01
00123639,2011-04-01
00123641,2011-05-01
00123644,2011-05-01
00123647,2011-05-01
00123651,2011-05-01
00123652,2011-05-01
00123657,2011-05-01
00123658,2011-05-01
00123660,2011-05-01
00123665,2011-05-01
00123667,2011-05-01
00123668,2011-05-01
00123691,2011-06-01
00123700,2011-06-01
00123711,2011-06-01
00123715,2011-07-01
00123721,2011-06-01
00123724,2011-07-01
00123728,2011-07-01
00123734,2011-08-01
00123735,2011-08-01
00123748,2011-09-01
00123762,2011-11-01
00123767,2011-11-01
00123769,2011-11-01
00123780,2011-12-01
00123784,2012-01-01
00123791,2012-02-01
00123792,2012-02-01
00123794,2012-02-01
00123796,2012-02-01
00123800,2012-03-01
00123804,2012-03-01
00123807,2012-03-01
00123808,2012-03-01
00123812,2012-03-01
00123816,2012-03-01
00123817,2012-03-01
00123819,2012-04-01
00123825,2012-04-01
00123836,2012-05-01
00123840,2012-05-01
00123842,2012-05-01
00123848,2012-06-01
00123849,2012-07-01
00123857,2012-07-01
00123860,2012-08-01
00123869,2012-10-01
00123879,2013-01-01
00123884,2013-01-01
00123885,2013-01-01
00123887,2013-01-01
00123889,2013-01-01
00123891,2013-02-01
00123899,2013-03-01
00123913,2013-04-01
00123914,2012-04-23
00123917,2012-04-23
00123918,2012-04-23
00123919,2012-04-23
00123922,2012-04-23
00123923,2012-04-23
00123924,2012-04-23
00123927,2013-05-01
00123932,2013-05-01
00123936,2013-06-01
00123937,2013-05-01
00123944,2013-06-01
00123945,2013-06-01
00123953,2013-06-01
00123958,2013-06-01
00123973,2013-06-01
00123984,2012-06-19
00123989,2012-06-19
00123991,2013-07-01
00123994,2013-07-01
00123995,2013-07-01
00123996,2012-06-25
00123997,2012-06-25
00124001,2012-06-25
00124005,2012-06-25
00124007,2012-07-03
00124011,2012-07-03
00124012,2012-07-03
00124014,2012-07-03
00124015,2012-07-03
00124016,2012-07-03
00124017,2012-07-03
00124021,2013-07-01
00124024,2012-07-03
00124025,2012-07-03
00124027,2012-07-03
00124028,2012-07-03
00124032,2013-08-01
00124038,2013-08-01
00124039,2013-08-01
00124043,2013-08-01
00124045,2013-08-01
00124049,2013-08-01
00124058,2013-09-01
00124062,2013-09-01
00124071,2013-09-01
00124072,2013-09-01
00124074,2013-09-01
00124075,2012-09-23
00124076,2012-09-23
00124077,2012-09-23
00124080,2012-09-23
00124086,2012-09-23
00124087,2012-09-23
00124089,2012-09-23
00124090,2012-09-23
00124091,2013-10-01
00124095,2013-10-01
00124096,2013-12-01
00124101,2013-11-01
00124107,2013-11-01
00124109,2013-11-01
00124111,2013-12-01
00124113,2013-11-01
00124115,2012-11-26
00124116,2012-11-26
00124118,2012-11-26
00124120,2012-11-26
00124129,2014-01-01
00124132,2013-12-01
00124133,2013-12-01
00124139,2014-01-01
00124149,2014-02-01
00124154,2014-02-01
00124155,2014-02-01
00124156,2014-02-01
00124162,2014-03-01
00124173,2014-04-01
00124178,2014-04-01
00124180,2014-04-01
00124185,2014-05-01
00124186,2014-05-01
00124187,2014-06-01
00124188,2014-06-01
00124190,2014-06-01
00124191,2014-06-01
00124193,2014-06-01
00124197,2014-07-01
00124199,2014-07-01
00124204,2013-07-22
00124209,2013-07-22
00124211,2013-07-22
00124216,2013-07-29
00124217,2013-07-29
00124222,2013-07-29
00124224,2013-07-29
00124229,2013-07-22
00124230,2013-07-29
00124231,2013-07-29
00124249,2014-11-01
00124251,2014-11-01
00124253,2014-11-01
00124255,2014-11-01
00124256,2014-11-01
00124260,2014-12-01
00124261,2014-12-01
00124262,2014-12-01
00124264,2014-12-01
00124265,2014-12-01
00124282,2015-01-01
00124283,2015-01-01
00124284,2015-01-01
00124288,2015-03-01
00124291,2015-02-01
00124299,2015-03-01
00124301,2015-03-01
00124306,2015-04-01
00124307,2015-04-01
00124308,2014-04-07
00124311,2015-04-01
00124313,2014-04-07
00124314,2014-04-07
00124315,2014-04-07
00124318,2014-04-07
00124321,2014-04-07
00124322,2014-04-07
00124323,2015-04-01
00124324,2015-04-01
00124327,2015-04-01
00124329,2015-05-01
00124331,2015-10-01
00124334,2015-06-01
00124335,2014-07-21
00124338,2014-07-21
00124339,2014-07-21
00124341,2014-07-21
00124343,2014-07-21
00124346,2014-07-21
00124350,2015-09-01
00124352,2014-09-04
00124354,2014-09-04
00124356,2014-09-04
00124360,2014-09-04
00124364,2015-12-01
00124366,2015-12-01
00124368,2015-12-01
00124369,2015-12-01
00124371,2016-01-01
00124372,2016-01-01
00124373,2016-01-01
00124375,2016-01-01
00124380,2016-01-01
00124386,2016-03-01
00124388,2016-04-01
00124391,2016-04-01
00124392,2015-04-07
00124394,2016-04-01
00124396,2016-05-01
00124398,2016-05-01
00124402,2016-05-01
00124403,2016-05-01
00124404,2016-05-01
00124409,2016-06-01
00124413,2016-06-01
00124414,2016-06-01
00124416,2016-07-01
00124424,2016-09-01
00124425,2016-09-01
00124429,2016-10-01
00124432,2016-10-01
00124436,2016-10-01
00124438,2016-10-01
00124440,2016-11-01
00124446,2016-11-01
00124454,2016-12-01
00124456,2016-12-01
00124458,2016-12-01
00124459,2016-12-01
00124460,2016-12-01
00124466,2017-03-01
00124467,2017-03-01
00124468,2016-10-01
00124472,2016-10-01
00124474,2016-10-01
00124478,2017-04-01
00124482,2016-05-02
00124483,2017-09-01
00124484,2017-05-01
00124485,2017-05-01
00124486,2017-05-01
00124488,2017-05-01
00124493,2017-11-01
00124495,2017-06-01
00124497,2017-06-01
00124501,2009-02-01
00124502,2009-02-01
00124514,2009-02-01
00124516,2009-02-01
00124520,2009-02-01
00124522,2009-02-01
00124523,2009-02-01
00124526,2009-02-01
00124527,2009-02-01
00124529,2009-02-01
00124536,2009-02-01
00124542,2009-02-01
00124543,2009-02-01
00124544,2009-02-01
00124545,2009-02-01
00124550,2009-02-01
00124558,2009-02-01
00124560,2009-02-01
00124562,2009-02-01
00124563,2009-02-01
00124564,2009-02-01
00124571,2009-02-01
00124572,2009-02-01
00124575,2009-02-01
00124593,2009-02-01
00124594,2009-02-01
00124607,2009-02-01
00124608,2009-02-01
00124617,2009-02-01
00124619,2009-02-01
00124626,2009-02-01
00124627,2009-02-01
00124630,2009-02-01
00124638,2009-02-01
00124642,2009-02-01
00124644,2009-02-01
00124648,2009-02-01
00124650,2009-02-01
00124653,2009-02-01
00124654,2009-02-01
00124657,2009-02-01
00124658,2009-02-01
00124661,2009-02-01
00124668,2009-02-01
00124674,2009-02-01
00124682,2009-02-01
00124687,2009-02-01
00124693,2009-02-01
00124697,2009-02-01
00124698,2009-02-01
00124700,2009-02-01
00124702,2009-02-01
00124706,2009-02-01
00124710,2009-02-01
00124712,2009-02-01
00124714,2009-02-01
00124715,2009-02-01
00124716,2009-02-01
00124726,2009-02-01
00124727,2009-02-01
00124729,2009-02-01
00124731,2009-02-01
00124734,2009-02-01
00124737,2009-02-01
00124741,2009-02-01
00124744,2009-02-01
00124745,2009-02-01
00124746,2009-02-01
00124747,2009-02-01
00124764,2009-07-01
00124765,2009-07-01
00124773,2009-07-01
00124776,2009-08-01
00124777,2009-08-01
00124780,2009-08-01
00124788,2009-10-01
00124789,2009-10-01
00124794,2009-12-01
00124797,2010-01-05
00124800,2010-03-01
00124824,2010-09-01
00124828,2010-11-01
00124839,2011-01-01
00124851,2011-02-01
00124852,2011-03-01
00124853,2011-03-01
00124855,2011-03-01
00124857,2011-03-01
00124858,2011-03-01
00124859,2011-03-01
00124860,2011-03-01
00124861,2011-03-01
00124863,2011-03-01
00124868,2011-03-01
00124871,2011-03-01
00124873,2011-03-01
00124876,2011-03-01
00124878,2011-05-01
00124882,2011-05-01
00124899,2011-06-01
00124907,2011-06-01
00124921,2011-07-01
00124922,2011-06-01
00124923,2011-07-01
00124924,2011-07-01
00124925,2011-07-01
00124927,2011-07-01
00124931,2011-07-01
00124943,2011-08-01
00124960,2012-01-01
00124963,2012-02-01
00124970,2012-03-01
00124977,2012-04-01
00124981,2012-04-01
00124985,2012-04-01
00125001,2012-04-01
00125008,2012-06-01
00125025,2012-11-01
00125029,2012-12-01
00125032,2013-01-01
00125042,2013-04-01
00125043,2013-04-01
00125047,2013-04-01
00125049,2013-04-01
00125055,2013-04-01
00125056,2013-04-01
00125059,2012-04-23
00125060,2012-04-23
00125063,2012-04-23
00125064,2012-04-23
00125065,2012-04-23
00125066,2012-04-23
00125082,2013-07-01
00125096,2012-06-19
00125097,2012-06-19
00125098,2013-07-01
00125103,2013-07-01
00125104,2013-07-01
00125109,2013-07-01
00125111,2013-07-01
00125112,2012-06-25
00125113,2012-06-25
00125119,2012-07-01
00125120,2012-07-01
00125132,2012-07-01
00125138,2013-11-01
00125144,2013-11-01
00125149,2013-11-01
00125153,2013-11-01
00125158,2013-11-01
00125178,2012-11-20
00125182,2012-11-20
00125183,2012-11-20
00125187,2012-11-20
00125188,2012-11-20
00125189,2012-11-20
00125190,2012-11-20
00125192,2013-12-01
00125194,2014-02-01
00125199,2014-03-01
00125231,2014-04-01
00125238,2014-04-01
00125241,2014-04-01
00125251,2014-04-01
00125258,2014-05-01
00125267,2014-04-01
00125271,2014-04-01
00125273,2014-04-01
00125274,2014-04-01
00125275,2014-04-01
00125280,2014-04-01
00125283,2014-05-01
00125284,2014-05-01
00125286,2014-05-01
00125287,2014-05-01
00125289,2014-05-01
00125291,2014-05-01
00125296,2014-05-01
00125300,2014-05-01
00125303,2009-02-01
00125306,2009-03-01
00125338,2009-09-01
00125342,2009-09-01
00125347,2009-09-01
00125348,2009-09-01
00125358,2010-08-01
00125360,2010-09-01
00125372,2010-09-01
00125375,2010-09-01
00125377,2010-09-01
00125388,2010-11-01
00125393,2010-11-01
00125397,2011-01-01
00125398,2011-01-01
00125401,2011-01-01
00125407,2011-01-01
00125409,2011-01-01
00125410,2011-03-01
00125414,2011-03-01
00125415,2011-03-01
00125420,2011-03-01
00125421,2011-03-01
00125424,2011-03-01
00125430,2011-05-01
00125434,2011-05-01
00125439,2011-05-01
00125447,2011-07-01
00125448,2011-06-01
00125455,2011-06-01
00125457,2011-06-01
00125460,2011-06-01
00125481,2011-07-01
00125505,2012-02-01
00125508,2012-03-01
00125514,2012-06-01
00125516,2012-06-01
00125517,2012-06-01
00125521,2012-08-01
00125527,2013-01-01
00125534,2013-01-01
00125535,2013-01-01
00125541,2013-02-01
00125548,2013-04-01
00125550,2012-04-23
00125553,2012-04-23
00125554,2012-04-23
00125555,2012-05-02
00125556,2012-04-23
00125557,2012-04-23
00125560,2012-04-23
00125561,2012-04-23
00125562,2012-04-23
00125563,2012-04-23
00125564,2012-04-23
00125571,2013-07-01
00125572,2012-06-19
00125573,2012-06-19
00125576,2012-06-19
00125577,2012-06-30
00125581,2012-07-01
00125588,2012-07-01
00125589,2013-09-01
00125590,2013-09-01
00125591,2013-09-01
00125593,2012-10-14
00125597,2013-11-01
00125603,2013-11-01
00125606,2013-11-01
00125608,2013-11-01
00125622,2014-02-01
00125672,2014-06-01
00125673,2014-06-01
00125674,2014-06-01
00125675,2014-06-01
00125682,2013-07-22
00125684,2013-07-22
00125688,2014-09-01
00125695,2014-12-01
00125701,2013-12-01
00125704,2013-12-01
00125705,2013-12-01
00125710,2015-01-01
00125711,2015-01-01
00125712,2015-01-01
00125722,2015-03-17
00125731,2015-04-01
00125732,2015-04-01
00125734,2015-04-01
00125736,2015-04-01
00125738,2015-05-01
00125740,2015-06-01
00125743,2015-12-01
00125744,2016-01-01
00125745,2016-01-01
00125750,2016-02-01
00125755,2016-04-01
00125761,2016-05-01
00125765,2016-06-01
00125767,2016-07-01
00125771,2016-10-01
00125772,2016-10-01
00125773,2016-10-01
00125777,2016-12-01
00125779,2016-12-01
00125781,2016-01-14
00125782,2016-10-01
00125783,2016-10-01
00125784,2016-10-01
00125787,2017-03-01
00125788,2016-04-10
00125789,2017-05-01
00125792,2017-06-01
00125796,2017-08-01
00125798,2017-08-01
00125799,2017-08-01
00125802,2009-03-01
00125809,2009-04-01
00125813,2008-07-01
00125835,2009-03-01
00125877,2009-08-01
00125879,2009-08-01
00125881,2009-10-01
00125896,2011-01-01
00125903,2011-01-01
00125905,2011-01-01
00125913,2011-01-01
00125917,2011-03-01
00125920,2011-03-01
00125921,2011-03-01
00125923,2011-03-01
00125927,2011-03-01
00125928,2011-03-01
00125934,2011-03-01
00125936,2011-03-01
00125957,2011-03-01
00125961,2011-03-01
00125969,2011-03-01
00125971,2011-05-01
00125972,2011-05-01
00125974,2011-05-01
00125977,2011-05-01
00125980,2011-05-01
00125984,2011-05-01
00125985,2011-05-01
00125986,2011-05-01
00125989,2011-05-01
00125992,2011-05-01
00126003,2011-06-01
00126005,2011-06-01
00126030,2011-06-01
00126033,2011-07-01
00126037,2011-06-01
00126045,2011-07-01
00126047,2011-06-01
00126049,2011-06-01
00126053,2011-06-01
00126054,2011-10-01
00126055,2011-06-01
00126060,2011-07-01
00126063,2011-06-01
00126065,2011-06-01
00126069,2011-07-01
00126071,2011-07-01
00126072,2011-07-01
00126074,2011-07-01
00126079,2011-07-01
00126081,2011-07-01
00126082,2011-07-01
00126087,2011-07-01
00126088,2011-07-01
00126090,2011-07-01
00126092,2011-07-01
00126096,2011-07-01
00126107,2011-07-01
00126123,2011-09-01
00126131,2011-11-01
00126132,2011-11-01
00126139,2012-01-01
00126145,2012-02-01
00126148,2012-03-01
00126149,2012-03-01
00126152,2012-03-01
00126154,2012-04-01
00126159,2012-06-01
00126164,2012-06-01
00126166,2012-06-01
00126167,2012-06-01
00126171,2012-06-01
00126176,2012-06-01
00126185,2012-07-01
00126188,2012-07-01
00126189,2012-07-01
00126204,2013-01-01
00126205,2013-01-01
00126214,2013-01-01
00126217,2013-01-01
00126220,2011-12-28
00126223,2013-02-01
00126231,2013-03-01
00126234,2013-04-01
00126238,2013-04-01
00126239,2013-04-01
00126240,2013-04-01
00126241,2013-04-01
00126245,2013-04-01
00126246,2012-04-23
00126247,2012-04-26
00126248,2012-04-23
00126249,2012-04-23
00126252,2012-04-23
00126253,2012-04-23
00126255,2012-04-23
00126256,2012-04-23
00126257,2012-04-23
00126259,2012-04-23
00126263,2013-05-01
00126266,2013-06-01
00126268,2013-06-01
00126269,2013-06-01
00126270,2013-06-01
00126275,2013-06-01
00126282,2013-06-01
00126288,2013-06-01
00126289,2013-06-01
00126290,2013-07-01
00126296,2012-06-19
00126297,2012-06-19
00126298,2012-06-19
00126299,2012-06-19
00126310,2009-08-01
00126328,2009-04-01
00126342,2009-05-01
00126346,2009-03-01
00126349,2009-08-01
00126357,2010-11-01
00126359,2011-01-01
00126371,2009-05-01
00126373,2009-06-01
00126378,2009-08-01
00126383,2011-01-01
00126386,2011-01-01
00126390,2011-01-01
00126401,2011-03-01
00126406,2011-03-01
00126422,2011-03-01
00126424,2011-03-01
00126432,2011-05-01
00126433,2011-05-01
00126438,2011-05-01
00126442,2011-05-01
00126445,2011-05-01
00126449,2011-05-01
00126454,2011-06-01
00126461,2011-06-01
00126479,2011-06-01
00126483,2011-06-01
00126484,2011-06-01
00126488,2011-06-01
00126490,2011-06-01
00126491,2011-06-01
00126492,2011-06-01
00126493,2011-06-01
00126494,2011-10-01
00126504,2011-07-01
00126505,2011-07-01
00126534,2012-02-01
00126536,2012-02-01
00126538,2012-02-01
00126539,2012-02-01
00126541,2012-02-01
00126542,2012-03-01
00126547,2012-03-01
00126549,2012-04-01
00126553,2012-05-01
00126555,2012-05-01
00126556,2012-06-01
00126564,2012-07-01
00126568,2012-07-01
00126570,2012-07-01
00126575,2012-11-01
00126583,2013-06-01
00126600,2013-04-01
00126601,2013-04-01
00126606,2012-05-02
00126608,2012-05-02
00126610,2012-05-02
00126611,2012-05-02
00126613,2012-05-02
00126615,2012-05-02
00126620,2013-05-01
00126621,2013-05-01
00126622,2013-05-01
00126625,2013-05-01
00126639,2013-06-01
00126640,2013-06-01
00126649,2013-07-01
00126655,2013-07-01
00126672,2013-08-01
00126674,2013-08-01
00126677,2012-08-05
00126678,2012-08-05
00126679,2012-08-05
00126681,2012-08-05
00126682,2012-08-05
00126683,2012-08-05
00126686,2013-10-01
00126701,2013-11-01
00126706,2013-11-01
00126708,2013-11-01
00126720,2013-11-01
00126723,2013-11-01
00126729,2012-11-20
00126733,2012-11-20
00126734,2012-11-20
00126735,2012-11-20
00126740,2012-11-20
00126741,2012-11-20
00126744,2013-12-01
00126746,2013-12-01
00126747,2013-12-01
00126748,2014-07-01
00126750,2013-12-01
00126754,2014-03-01
00126769,2014-06-01
00126774,2014-06-01
00126775,2014-06-01
00126781,2013-07-22
00126782,2013-08-19
00126784,2014-09-01
00126796,2014-11-01
00126799,2013-12-01
00126800,2013-12-01
00126809,2009-03-01
00126817,2009-02-01
00126829,2008-05-01
00126833,2008-05-01
00126839,2009-03-01
00126853,2009-07-01
00126854,2009-10-01
00126861,2010-09-01
00126864,2010-09-01
00126868,2010-11-01
00126875,2010-11-01
00126883,2011-01-01
00126884,2011-01-01
00126896,2011-01-01
00126900,2011-02-01
00126901,2011-02-01
00126906,2011-02-01
00126907,2011-03-01
00126911,2011-03-01
00126918,2011-03-01
00126919,2011-03-01
00126926,2011-05-01
00126927,2011-05-01
00126929,2011-06-01
00126936,2011-06-01
00126937,2011-06-01
00126941,2011-06-01
00126945,2011-07-01
00126951,2011-07-01
00126952,2011-07-01
00126955,2011-06-01
00126957,2011-06-01
00126959,2011-06-01
00126960,2011-06-01
00126963,2011-06-01
00126965,2011-07-01
00127004,2012-03-01
00127008,2012-03-01
00127010,2012-03-01
00127011,2012-03-01
00127012,2012-03-01
00127014,2012-03-01
00127018,2012-05-01
00127022,2012-06-01
00127035,2013-01-01
00127037,2013-02-01
00127038,2013-02-01
00127042,2013-03-01
00127056,2012-05-02
00127079,2012-06-25
00127089,2013-09-01
00127095,2013-11-01
00127096,2013-11-01
00127103,2013-11-01
00127110,2013-11-01
00127115,2012-11-20
00127116,2012-11-20
00127118,2012-11-20
00127120,2012-11-20
00127122,2012-11-20
00127123,2012-11-20
00127124,2012-11-20
00127127,2012-11-20
00127128,2012-11-20
00127129,2012-11-26
00127133,2013-12-01
00127135,2014-01-01
00127136,2014-01-01
00127137,2014-02-01
00127139,2014-02-01
00127141,2014-03-01
00127144,2014-03-01
00127147,2014-09-01
00127148,2014-04-01
00127152,2014-06-01
00127155,2014-06-01
00127158,2014-06-01
00127161,2013-07-29
00127168,2014-09-01
00127172,2014-11-01
00127187,2014-04-07
00127190,2014-04-07
00127191,2014-04-07
00127192,2014-04-07
00127193,2014-04-07
00127196,2015-04-01
00127198,2014-04-07
00127206,2014-08-06
00127209,2014-09-04
00127214,2016-01-01
00127216,2016-01-01
00127219,2016-02-01
00127229,2015-04-07
00127231,2016-05-01
00127235,2016-05-01
00127236,2016-05-01
00127242,2016-10-01
00127249,2016-11-01
00127251,2016-11-01
00127254,2016-12-01
00127255,2016-01-14
00127257,2016-01-14
00127258,2016-01-14
00127261,2017-05-01
00127262,2017-05-01
00127266,2017-05-01
00127267,2017-05-01
